user_id,category,total,month
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,insurance,-120.59,2021-04
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,insurance,-120.59,2021-05
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,loans,-424.79,2021-03
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,loans,-424.79,2021-04
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,loans,-424.79,2021-05
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,paychecks,2297.14,2021-03
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,paychecks,2297.14,2021-04
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,paychecks,2297.14,2021-05
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,rent,-900.0,2021-03
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,rent,-900.0,2021-04
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,rent,-900.0,2021-05
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,restaurants,-225.08,2021-03
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,restaurants,-220.66,2021-04
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,restaurants,-228.34,2021-05
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,telephone,-56.0,2021-03
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,telephone,-56.0,2021-04
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,telephone,-56.0,2021-05
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,utilities,-48.44,2021-03
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,utilities,-48.44,2021-04
4495c1cca77fdb2cd1cb5cfb3bc415f76055ae4a,utilities,-48.44,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,cable,-45.24,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,cable,-45.24,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,cable,-45.24,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,child,-740.0,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,child,-776.49,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,child,-740.0,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,groceries,-233.89,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,groceries,-218.7,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,groceries,-572.5,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,insurance,-6.99,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,insurance,-6.99,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,insurance,-6.99,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,loans,-199.95,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,loans,-199.95,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,loans,-199.95,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,paychecks,4631.49,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,paychecks,4631.49,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,paychecks,4631.49,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,rent,-2125.0,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,rent,-2125.0,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,rent,-2125.0,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,restaurants,-197.85,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,restaurants,-544.5,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,restaurants,-474.05000000000007,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,service,-20.14,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,service,-20.14,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,service,-20.14,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,taxes,-70.0,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,taxes,-70.0,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,taxes,-70.0,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,telephone,-6.0,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,telephone,-6.0,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,telephone,-6.0,2021-05
46fec0e7aa62546f55890ba3b673ba49d546a7d3,utilities,-116.0,2021-03
46fec0e7aa62546f55890ba3b673ba49d546a7d3,utilities,-116.0,2021-04
46fec0e7aa62546f55890ba3b673ba49d546a7d3,utilities,-116.0,2021-05
4b30f9c1fca4ea1d21972cff3e065812427c1956,cable,-19.36,2021-03
4b30f9c1fca4ea1d21972cff3e065812427c1956,cable,-19.36,2021-04
4b30f9c1fca4ea1d21972cff3e065812427c1956,cable,-19.36,2021-05
4b30f9c1fca4ea1d21972cff3e065812427c1956,groceries,-542.1,2021-03
4b30f9c1fca4ea1d21972cff3e065812427c1956,groceries,-268.49,2021-04
4b30f9c1fca4ea1d21972cff3e065812427c1956,groceries,-55.09,2021-05
4b30f9c1fca4ea1d21972cff3e065812427c1956,healthcare,-38.42,2021-03
4b30f9c1fca4ea1d21972cff3e065812427c1956,healthcare,-38.42,2021-04
4b30f9c1fca4ea1d21972cff3e065812427c1956,healthcare,-38.42,2021-05
4b30f9c1fca4ea1d21972cff3e065812427c1956,paychecks,6871.11,2021-03
4b30f9c1fca4ea1d21972cff3e065812427c1956,paychecks,6871.11,2021-04
4b30f9c1fca4ea1d21972cff3e065812427c1956,paychecks,6871.11,2021-05
4b30f9c1fca4ea1d21972cff3e065812427c1956,restaurants,-44.09,2021-03
4b30f9c1fca4ea1d21972cff3e065812427c1956,restaurants,-114.73,2021-04
4b30f9c1fca4ea1d21972cff3e065812427c1956,restaurants,-297.93,2021-05
4b30f9c1fca4ea1d21972cff3e065812427c1956,taxes,-114.27,2021-03
4b30f9c1fca4ea1d21972cff3e065812427c1956,taxes,-114.27,2021-04
4b30f9c1fca4ea1d21972cff3e065812427c1956,taxes,-114.27,2021-05
4b30f9c1fca4ea1d21972cff3e065812427c1956,telephone,-79.05,2021-03
4b30f9c1fca4ea1d21972cff3e065812427c1956,telephone,-79.05,2021-04
4b30f9c1fca4ea1d21972cff3e065812427c1956,telephone,-79.05,2021-05
4b30f9c1fca4ea1d21972cff3e065812427c1956,utilities,-208.37,2021-03
4b30f9c1fca4ea1d21972cff3e065812427c1956,utilities,-208.37,2021-04
4b30f9c1fca4ea1d21972cff3e065812427c1956,utilities,-208.37,2021-05
4e7a8327314af9a23a9f67897a54a89476c656ba,cable,-18.0,2021-03
4e7a8327314af9a23a9f67897a54a89476c656ba,cable,-18.0,2021-04
4e7a8327314af9a23a9f67897a54a89476c656ba,cable,-18.0,2021-05
4e7a8327314af9a23a9f67897a54a89476c656ba,groceries,-313.8900000000001,2021-03
4e7a8327314af9a23a9f67897a54a89476c656ba,groceries,-479.37,2021-04
4e7a8327314af9a23a9f67897a54a89476c656ba,groceries,-135.60000000000002,2021-05
4e7a8327314af9a23a9f67897a54a89476c656ba,mortgages,-726.83,2021-03
4e7a8327314af9a23a9f67897a54a89476c656ba,mortgages,-726.83,2021-04
4e7a8327314af9a23a9f67897a54a89476c656ba,mortgages,-726.83,2021-05
4e7a8327314af9a23a9f67897a54a89476c656ba,paychecks,3500.0,2021-03
4e7a8327314af9a23a9f67897a54a89476c656ba,paychecks,3500.0,2021-04
4e7a8327314af9a23a9f67897a54a89476c656ba,paychecks,3500.0,2021-05
4e7a8327314af9a23a9f67897a54a89476c656ba,restaurants,-602.5,2021-03
4e7a8327314af9a23a9f67897a54a89476c656ba,restaurants,-948.01,2021-04
4e7a8327314af9a23a9f67897a54a89476c656ba,restaurants,-723.4699999999998,2021-05
4e7a8327314af9a23a9f67897a54a89476c656ba,service,-7.0,2021-03
4e7a8327314af9a23a9f67897a54a89476c656ba,service,-7.0,2021-04
4e7a8327314af9a23a9f67897a54a89476c656ba,service,-7.0,2021-05
4e7a8327314af9a23a9f67897a54a89476c656ba,taxes,-100.0,2021-03
4e7a8327314af9a23a9f67897a54a89476c656ba,taxes,-100.0,2021-04
4e7a8327314af9a23a9f67897a54a89476c656ba,taxes,-100.0,2021-05
4e7a8327314af9a23a9f67897a54a89476c656ba,utilities,-46.4,2021-03
4e7a8327314af9a23a9f67897a54a89476c656ba,utilities,-46.4,2021-04
4e7a8327314af9a23a9f67897a54a89476c656ba,utilities,-46.4,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,automotive,-102.07,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,automotive,-102.07,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,automotive,-102.07,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,cable,-78.71000000000002,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,cable,-78.71000000000002,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,cable,-78.71000000000002,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,groceries,-188.18,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,groceries,-212.32,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,groceries,-17.11,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,insurance,-4.37,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,insurance,-4.37,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,insurance,-4.37,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,loans,-270.45,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,loans,-270.45,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,loans,-270.45,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,paychecks,2219.27,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,paychecks,2219.27,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,paychecks,2219.27,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,rent,-137.8,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,rent,-137.8,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,rent,-137.8,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,restaurants,-28.4,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,restaurants,-118.29,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,restaurants,-30.31,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,service,-12.37,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,service,-12.37,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,service,-12.37,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,telephone,-26.78,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,telephone,-26.78,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,telephone,-26.78,2021-05
506073138c6f60f574b9352936cfa49ae77445ea,utilities,-123.79,2021-03
506073138c6f60f574b9352936cfa49ae77445ea,utilities,-123.79,2021-04
506073138c6f60f574b9352936cfa49ae77445ea,utilities,-123.79,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,cable,-78.84,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,cable,-78.84,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,cable,-78.84,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,groceries,-136.01,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,groceries,-197.64,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,groceries,-236.61,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,healthcare,-16.38,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,healthcare,-16.38,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,healthcare,-16.38,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,insurance,-47.17,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,insurance,-47.17,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,insurance,-47.17,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,mortgages,-902.73,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,mortgages,-902.73,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,mortgages,-902.73,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,paychecks,3770.75,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,paychecks,3770.75,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,paychecks,3770.75,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,restaurants,-220.65,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,restaurants,-323.3900000000001,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,restaurants,-207.48,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,service,-18.5,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,service,-18.5,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,service,-18.5,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,taxes,-201.0,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,taxes,-201.0,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,taxes,-201.0,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,telephone,-17.0,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,telephone,-17.0,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,telephone,-17.0,2021-05
509219409f4dd9d65448c2bcf71308d6780196e5,utilities,-87.9,2021-03
509219409f4dd9d65448c2bcf71308d6780196e5,utilities,-87.9,2021-04
509219409f4dd9d65448c2bcf71308d6780196e5,utilities,-87.9,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,cable,-13.54,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,cable,-13.54,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,cable,-13.54,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,groceries,-846.1,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,groceries,-798.19,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,groceries,-945.94,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,insurance,-28.42,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,insurance,-28.42,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,insurance,-28.42,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,loans,-149.02,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,loans,-149.02,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,loans,-149.02,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,mortgages,-1172.23,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,mortgages,-1172.23,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,mortgages,-1172.23,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,restaurants,-329.5900000000001,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,restaurants,-466.56,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,restaurants,-351.80999999999995,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,retirement,3337.02,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,retirement,3337.02,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,retirement,3337.02,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,taxes,-183.0,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,taxes,-183.0,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,taxes,-183.0,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,telephone,-57.82,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,telephone,-57.82,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,telephone,-57.82,2021-05
5239f94bcc29053ce98ff9e301e19d952c76d8ca,utilities,-64.0,2021-03
5239f94bcc29053ce98ff9e301e19d952c76d8ca,utilities,-64.0,2021-04
5239f94bcc29053ce98ff9e301e19d952c76d8ca,utilities,-64.0,2021-05
56122bb337384323f96ddb562f109d91a498bac8,cable,-106.05,2021-03
56122bb337384323f96ddb562f109d91a498bac8,cable,-106.05,2021-04
56122bb337384323f96ddb562f109d91a498bac8,cable,-106.05,2021-05
56122bb337384323f96ddb562f109d91a498bac8,groceries,-118.04,2021-03
56122bb337384323f96ddb562f109d91a498bac8,groceries,-69.81,2021-04
56122bb337384323f96ddb562f109d91a498bac8,groceries,-85.97000000000001,2021-05
56122bb337384323f96ddb562f109d91a498bac8,insurance,-179.55,2021-03
56122bb337384323f96ddb562f109d91a498bac8,insurance,-179.55,2021-04
56122bb337384323f96ddb562f109d91a498bac8,insurance,-179.55,2021-05
56122bb337384323f96ddb562f109d91a498bac8,loans,-275.72,2021-03
56122bb337384323f96ddb562f109d91a498bac8,loans,-275.72,2021-04
56122bb337384323f96ddb562f109d91a498bac8,loans,-275.72,2021-05
56122bb337384323f96ddb562f109d91a498bac8,mortgages,-373.15,2021-03
56122bb337384323f96ddb562f109d91a498bac8,mortgages,-373.15,2021-04
56122bb337384323f96ddb562f109d91a498bac8,mortgages,-373.15,2021-05
56122bb337384323f96ddb562f109d91a498bac8,other-income,140.45,2021-03
56122bb337384323f96ddb562f109d91a498bac8,other-income,140.45,2021-04
56122bb337384323f96ddb562f109d91a498bac8,other-income,140.45,2021-05
56122bb337384323f96ddb562f109d91a498bac8,paychecks,1853.27,2021-03
56122bb337384323f96ddb562f109d91a498bac8,paychecks,1853.27,2021-04
56122bb337384323f96ddb562f109d91a498bac8,paychecks,1853.27,2021-05
56122bb337384323f96ddb562f109d91a498bac8,restaurants,-83.92999999999998,2021-03
56122bb337384323f96ddb562f109d91a498bac8,restaurants,-88.15,2021-04
56122bb337384323f96ddb562f109d91a498bac8,restaurants,-10.0,2021-05
56122bb337384323f96ddb562f109d91a498bac8,retirement,1001.37,2021-03
56122bb337384323f96ddb562f109d91a498bac8,retirement,1001.37,2021-04
56122bb337384323f96ddb562f109d91a498bac8,retirement,1001.37,2021-05
56122bb337384323f96ddb562f109d91a498bac8,telephone,-47.56,2021-03
56122bb337384323f96ddb562f109d91a498bac8,telephone,-47.56,2021-04
56122bb337384323f96ddb562f109d91a498bac8,telephone,-47.56,2021-05
56122bb337384323f96ddb562f109d91a498bac8,utilities,-151.39,2021-03
56122bb337384323f96ddb562f109d91a498bac8,utilities,-151.39,2021-04
56122bb337384323f96ddb562f109d91a498bac8,utilities,-151.39,2021-05
57e580d640f376da426813952be9d99e9b53ac43,cable,-153.05,2021-03
57e580d640f376da426813952be9d99e9b53ac43,cable,-153.05,2021-04
57e580d640f376da426813952be9d99e9b53ac43,cable,-153.05,2021-05
57e580d640f376da426813952be9d99e9b53ac43,child,-450.0,2021-03
57e580d640f376da426813952be9d99e9b53ac43,child,-580.0,2021-04
57e580d640f376da426813952be9d99e9b53ac43,child,-573.88,2021-05
57e580d640f376da426813952be9d99e9b53ac43,groceries,-1158.38,2021-03
57e580d640f376da426813952be9d99e9b53ac43,groceries,-476.49,2021-04
57e580d640f376da426813952be9d99e9b53ac43,groceries,-533.9300000000002,2021-05
57e580d640f376da426813952be9d99e9b53ac43,investment,-1250.0,2021-03
57e580d640f376da426813952be9d99e9b53ac43,investment,-1250.0,2021-04
57e580d640f376da426813952be9d99e9b53ac43,investment,-1250.0,2021-05
57e580d640f376da426813952be9d99e9b53ac43,other-income,30.720846800000004,2021-03
57e580d640f376da426813952be9d99e9b53ac43,other-income,30.720846800000004,2021-04
57e580d640f376da426813952be9d99e9b53ac43,other-income,30.720846800000004,2021-05
57e580d640f376da426813952be9d99e9b53ac43,paychecks,9534.89,2021-03
57e580d640f376da426813952be9d99e9b53ac43,paychecks,9534.89,2021-04
57e580d640f376da426813952be9d99e9b53ac43,paychecks,9534.89,2021-05
57e580d640f376da426813952be9d99e9b53ac43,restaurants,-188.7,2021-03
57e580d640f376da426813952be9d99e9b53ac43,restaurants,-158.95,2021-04
57e580d640f376da426813952be9d99e9b53ac43,restaurants,-215.41,2021-05
57e580d640f376da426813952be9d99e9b53ac43,service,-4.0,2021-03
57e580d640f376da426813952be9d99e9b53ac43,service,-4.0,2021-04
57e580d640f376da426813952be9d99e9b53ac43,service,-4.0,2021-05
57e580d640f376da426813952be9d99e9b53ac43,taxes,-310.0,2021-03
57e580d640f376da426813952be9d99e9b53ac43,taxes,-310.0,2021-04
57e580d640f376da426813952be9d99e9b53ac43,taxes,-310.0,2021-05
57e580d640f376da426813952be9d99e9b53ac43,telephone,-82.96000000000002,2021-03
57e580d640f376da426813952be9d99e9b53ac43,telephone,-82.96000000000002,2021-04
57e580d640f376da426813952be9d99e9b53ac43,telephone,-82.96000000000002,2021-05
57e580d640f376da426813952be9d99e9b53ac43,utilities,-291.0,2021-03
57e580d640f376da426813952be9d99e9b53ac43,utilities,-291.0,2021-04
57e580d640f376da426813952be9d99e9b53ac43,utilities,-291.0,2021-05
594df17d563abc9cdf38d09a372dc145c7a5f9d3,groceries,-311.43,2021-03
594df17d563abc9cdf38d09a372dc145c7a5f9d3,groceries,-281.68,2021-04
594df17d563abc9cdf38d09a372dc145c7a5f9d3,groceries,-235.83,2021-05
594df17d563abc9cdf38d09a372dc145c7a5f9d3,paychecks,2163.0,2021-03
594df17d563abc9cdf38d09a372dc145c7a5f9d3,paychecks,2163.0,2021-04
594df17d563abc9cdf38d09a372dc145c7a5f9d3,paychecks,2163.0,2021-05
594df17d563abc9cdf38d09a372dc145c7a5f9d3,rent,-1025.56,2021-03
594df17d563abc9cdf38d09a372dc145c7a5f9d3,rent,-1025.56,2021-04
594df17d563abc9cdf38d09a372dc145c7a5f9d3,rent,-1025.56,2021-05
594df17d563abc9cdf38d09a372dc145c7a5f9d3,restaurants,-60.85,2021-03
594df17d563abc9cdf38d09a372dc145c7a5f9d3,restaurants,-97.73,2021-04
594df17d563abc9cdf38d09a372dc145c7a5f9d3,restaurants,-181.56,2021-05
594df17d563abc9cdf38d09a372dc145c7a5f9d3,taxes,-100.0,2021-03
594df17d563abc9cdf38d09a372dc145c7a5f9d3,taxes,-100.0,2021-04
594df17d563abc9cdf38d09a372dc145c7a5f9d3,taxes,-100.0,2021-05
594df17d563abc9cdf38d09a372dc145c7a5f9d3,telephone,-20.0,2021-03
594df17d563abc9cdf38d09a372dc145c7a5f9d3,telephone,-20.0,2021-04
594df17d563abc9cdf38d09a372dc145c7a5f9d3,telephone,-20.0,2021-05
594df17d563abc9cdf38d09a372dc145c7a5f9d3,utilities,-48.25,2021-03
594df17d563abc9cdf38d09a372dc145c7a5f9d3,utilities,-48.25,2021-04
594df17d563abc9cdf38d09a372dc145c7a5f9d3,utilities,-48.25,2021-05
5d084e784819d90066d8a0b55d0c773672b7d82f,child,-5.0,2021-03
5d084e784819d90066d8a0b55d0c773672b7d82f,child,-79.95,2021-04
5d084e784819d90066d8a0b55d0c773672b7d82f,child,-26.43,2021-05
5d084e784819d90066d8a0b55d0c773672b7d82f,groceries,-9.67,2021-03
5d084e784819d90066d8a0b55d0c773672b7d82f,groceries,-93.3,2021-04
5d084e784819d90066d8a0b55d0c773672b7d82f,groceries,-22.2,2021-05
5d084e784819d90066d8a0b55d0c773672b7d82f,healthcare,-13.62,2021-03
5d084e784819d90066d8a0b55d0c773672b7d82f,healthcare,-13.62,2021-04
5d084e784819d90066d8a0b55d0c773672b7d82f,healthcare,-13.62,2021-05
5d084e784819d90066d8a0b55d0c773672b7d82f,mortgages,-1196.0,2021-03
5d084e784819d90066d8a0b55d0c773672b7d82f,mortgages,-1196.0,2021-04
5d084e784819d90066d8a0b55d0c773672b7d82f,mortgages,-1196.0,2021-05
5d084e784819d90066d8a0b55d0c773672b7d82f,other-income,88.49,2021-03
5d084e784819d90066d8a0b55d0c773672b7d82f,other-income,88.49,2021-04
5d084e784819d90066d8a0b55d0c773672b7d82f,other-income,88.49,2021-05
5d084e784819d90066d8a0b55d0c773672b7d82f,paychecks,3600.0,2021-03
5d084e784819d90066d8a0b55d0c773672b7d82f,paychecks,3600.0,2021-04
5d084e784819d90066d8a0b55d0c773672b7d82f,paychecks,3600.0,2021-05
5d084e784819d90066d8a0b55d0c773672b7d82f,restaurants,-38.5,2021-03
5d084e784819d90066d8a0b55d0c773672b7d82f,restaurants,-90.05,2021-04
5d084e784819d90066d8a0b55d0c773672b7d82f,restaurants,-235.5,2021-05
5d084e784819d90066d8a0b55d0c773672b7d82f,service,-5.0,2021-03
5d084e784819d90066d8a0b55d0c773672b7d82f,service,-5.0,2021-04
5d084e784819d90066d8a0b55d0c773672b7d82f,service,-5.0,2021-05
5d084e784819d90066d8a0b55d0c773672b7d82f,utilities,-124.0,2021-03
5d084e784819d90066d8a0b55d0c773672b7d82f,utilities,-124.0,2021-04
5d084e784819d90066d8a0b55d0c773672b7d82f,utilities,-124.0,2021-05
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,cable,-44.97,2021-03
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,cable,-44.97,2021-04
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,cable,-44.97,2021-05
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,groceries,-162.28,2021-03
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,groceries,-146.61,2021-04
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,groceries,-144.39999999999995,2021-05
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,mortgages,-877.61,2021-03
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,mortgages,-877.61,2021-04
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,mortgages,-877.61,2021-05
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,paychecks,6600.0,2021-03
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,paychecks,6600.0,2021-04
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,paychecks,6600.0,2021-05
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,restaurants,-87.44999999999997,2021-03
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,restaurants,-98.27,2021-04
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,restaurants,-127.68999999999998,2021-05
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,telephone,-10.0,2021-03
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,telephone,-10.0,2021-04
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,telephone,-10.0,2021-05
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,utilities,-21.48,2021-03
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,utilities,-21.48,2021-04
5d4792f3c3862ff2dca832a50d34b03c3e8b406b,utilities,-21.48,2021-05
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,automotive,-184.79,2021-03
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,automotive,-184.79,2021-04
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,automotive,-184.79,2021-05
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,education,-257.59,2021-03
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,education,-288.13,2021-04
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,education,-78.16,2021-05
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,groceries,-734.75,2021-03
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,groceries,-678.74,2021-04
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,groceries,-664.82,2021-05
5f519b48d0b93878356bc685f7bb4f5215b4b1e0,healthcare,-50.85,2021-03
